INFO 2012-01-18 22:58:31,446 Searching 23890 pages for events.
INFO 2012-01-18 23:16:41,704 Importing events for Facebook page 261417900554580
INFO 2012-01-18 23:16:41,704 Importing events for Facebook page 279936195604
INFO 2012-01-18 23:16:41,704 Importing events for Facebook page 107254742665456
INFO 2012-01-18 23:16:41,704 Importing events for Facebook page 134968856545867
INFO 2012-01-18 23:16:41,705 Importing events for Facebook page 145721508792986
INFO 2012-01-18 23:16:41,705 Importing events for Facebook page 134476996594950
INFO 2012-01-18 23:16:41,705 Importing events for Facebook page 208581685844163
INFO 2012-01-18 23:16:41,705 Importing events for Facebook page 103798429659613
INFO 2012-01-18 23:16:41,705 Importing events for Facebook page 201312146578685
INFO 2012-01-18 23:16:41,706 Importing events for Facebook page 187772947941513
INFO 2012-01-18 23:16:41,706 Importing events for Facebook page 147261498634201
INFO 2012-01-18 23:16:41,706 Importing events for Facebook page 147404508617279
INFO 2012-01-18 23:16:41,706 Importing events for Facebook page 153469736978
INFO 2012-01-18 23:16:41,706 Importing events for Facebook page 112533598823082
INFO 2012-01-18 23:16:41,706 Importing events for Facebook page 222950807762608
INFO 2012-01-18 23:16:41,707 Importing events for Facebook page 142462349102952
INFO 2012-01-18 23:16:41,707 Importing events for Facebook page 114273475271483
INFO 2012-01-18 23:16:41,707 Importing events for Facebook page 182423068447285
INFO 2012-01-18 23:16:41,707 Importing events for Facebook page 291670764216832
INFO 2012-01-18 23:16:41,707 Importing events for Facebook page 218067344883822
INFO 2012-01-18 23:16:41,707 Importing events for Facebook page 150206935070465
INFO 2012-01-18 23:16:41,708 Importing events for Facebook page 202585436418927
INFO 2012-01-18 23:16:41,708 Importing events for Facebook page 111406788898864
INFO 2012-01-18 23:16:41,708 Importing events for Facebook page 117363248281790
INFO 2012-01-18 23:16:41,708 Importing events for Facebook page 289863141039533
INFO 2012-01-18 23:16:42,604 Importing events for Facebook page 235430576487056
INFO 2012-01-18 23:16:42,604 145082172270240: Imported successfully as N.O.M.A.D.S.
INFO 2012-01-18 23:16:42,604 211034192308377: Imported successfully as New Year's Eve Countdown Service
INFO 2012-01-18 23:16:42,605 300089336697905: Imported successfully as Christmas Eve Service
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 115057255180358
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 127511407307209
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 254011911310709
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 129311660427408
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 117402674952187
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 104738182963887
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 268158139865459
INFO 2012-01-18 23:16:42,605 Importing events for Facebook page 100942386646652
INFO 2012-01-18 23:16:43,083 Importing events for Facebook page 151962471480686
INFO 2012-01-18 23:16:43,083 321119814579514: Imported successfully as CHRISTMAS SALE!! Buy 2 Get 1 FREE, Buy 2 Get 2 FREE
INFO 2012-01-18 23:16:43,084 Importing events for Facebook page 110904288953604
INFO 2012-01-18 23:16:43,084 Importing events for Facebook page 206529049363706
INFO 2012-01-18 23:16:43,084 Importing events for Facebook page 148133081878999
INFO 2012-01-18 23:16:43,084 Importing events for Facebook page 211174305617583
INFO 2012-01-18 23:16:43,084 Importing events for Facebook page 115964011765968
INFO 2012-01-18 23:16:43,084 Importing events for Facebook page 123363504401392
INFO 2012-01-18 23:16:43,084 Importing events for Facebook page 120614021322956
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 148095255210003
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 166964233351566
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 147176342042391
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 116037865091891
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 121264067888524
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 147747241956039
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 299322534110
INFO 2012-01-18 23:16:43,085 Importing events for Facebook page 296364263713569
INFO 2012-01-18 23:16:43,086 Importing events for Facebook page 229968556620
INFO 2012-01-18 23:16:43,086 Importing events for Facebook page 161906200550807
INFO 2012-01-18 23:16:43,086 Importing events for Facebook page 149510398408092
INFO 2012-01-18 23:16:43,086 Importing events for Facebook page 100860716625133
INFO 2012-01-18 23:16:43,086 Importing events for Facebook page 114785885274584
INFO 2012-01-18 23:16:43,086 Importing events for Facebook page 143183619048314
INFO 2012-01-18 23:16:45,594 Importing events for Facebook page 176351775738061
INFO 2012-01-18 23:16:45,594 171910036242959: Imported successfully as Regional Tournament
INFO 2012-01-18 23:16:45,595 231402170271698: Imported successfully as Regional Tournament
INFO 2012-01-18 23:16:45,595 Importing events for Facebook page 102136523178720
INFO 2012-01-18 23:16:45,595 Importing events for Facebook page 205299716700
INFO 2012-01-18 23:16:45,595 Importing events for Facebook page 122289457803910
INFO 2012-01-18 23:16:45,595 Importing events for Facebook page 196747380336589
INFO 2012-01-18 23:16:45,595 Importing events for Facebook page 147147078699402
INFO 2012-01-18 23:16:45,595 Importing events for Facebook page 178646652217081
INFO 2012-01-18 23:16:45,595 Importing events for Facebook page 113517355347575
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 123537397662691
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 131867470192018
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 178472275528632
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 120477884630232
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 111883435532133
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 104063216298135
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 105604352829690
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 104881462889072
INFO 2012-01-18 23:16:45,596 Importing events for Facebook page 119827771367905
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 110141279075820
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 111731628864027
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 145989535419590
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 128104433902404
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 172163792837044
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 115865781769030
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 111627768874196
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 111499392217267
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 118539658249668
INFO 2012-01-18 23:16:45,597 Importing events for Facebook page 145732018787624
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 100869463291057
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 128505647221865
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 117364431614669
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 109383649303
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 188513104562654
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 190790360955442
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 121019011245350
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 136245756450316
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 113526525337187
INFO 2012-01-18 23:16:45,598 Importing events for Facebook page 207004092643850
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 133599803398154
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 257552024255386
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 119438721415626
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 225308200843243
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 195631590450165
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 112085218881479
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 116907621660865
INFO 2012-01-18 23:16:45,599 Importing events for Facebook page 337754168327
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 191536990876437
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 120562664627054
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 120444487972699
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 158538557519890
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 165946946773414
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 172502376165141
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 169945446354876
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 270745039624726
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 111423562245238
INFO 2012-01-18 23:16:45,600 Importing events for Facebook page 115720571791203
INFO 2012-01-18 23:16:45,601 Importing events for Facebook page 151454688201993
INFO 2012-01-18 23:16:45,601 Importing events for Facebook page 111570975550288
INFO 2012-01-18 23:16:45,601 Importing events for Facebook page 294910267186431
INFO 2012-01-18 23:16:45,601 Importing events for Facebook page 123360107711913
INFO 2012-01-18 23:16:45,601 Importing events for Facebook page 124212407600566
INFO 2012-01-18 23:16:45,601 Importing events for Facebook page 110306135690744
INFO 2012-01-18 23:16:45,601 Importing events for Facebook page 111325612253053
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 162319873859330
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 196882176989249
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 79833461193
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 172579409424536
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 246112658747114
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 285589081500
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 144343435586209
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 123582630990678
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 164019920332819
INFO 2012-01-18 23:16:45,602 Importing events for Facebook page 100871233291729
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 230458847019032
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 155498331134241
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 117490834943498
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 117334438284547
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 120827474596692
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 199553583441406
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 249577058414611
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 122362511154131
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 158838117513152
INFO 2012-01-18 23:16:45,603 Importing events for Facebook page 168167513193436
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 186279901387530
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 170786499613155
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 162957090429595
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 164124976933862
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 111592838876519
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 145727795456003
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 285731238110149
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 138399019569069
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 220080504670252
INFO 2012-01-18 23:16:45,604 Importing events for Facebook page 117374498280982
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 197055610325811
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 193600707346086
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 163195697041935
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 198519653502703
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 186740388035907
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 117625288256995
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 179223945450448
INFO 2012-01-18 23:16:45,605 Importing events for Facebook page 121187797891373
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 120886187961258
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 249078351770088
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 189502111101568
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 111595105544786
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 122395717795102
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 181060115245569
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 163665450363012
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 142330655801722
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 239220562757235
INFO 2012-01-18 23:16:45,606 Importing events for Facebook page 162799393734405
INFO 2012-01-18 23:16:45,607 Importing events for Facebook page 163191967097944
INFO 2012-01-18 23:16:45,607 Importing events for Facebook page 119790128033190
INFO 2012-01-18 23:16:45,607 Importing events for Facebook page 246519102084953
